timestamp,type,hour_c0,c0_o,c0_h,c0_l,c0_c,c1_o,c1_h,c1_l,c1_c,c2_o,c2_h,c2_l,c2_c,swept_mid,swept_first,swept_open,potential_stop_loss,potential_reward_excursion,hit_target,hit_stop_loss,reward_achieved,risk_taken
2025-04-28 05:55:00,bullish,5.0,19527.25,19530.0,19513.75,19515.0,19516.25,19520.75,19506.5,19514.5,19514.0,19523.0,19504.5,19507.75,True,False,False,19506.5,22.25,False,True,0.0,1.25
2025-04-28 06:50:00,bullish,6.0,19491.75,19494.0,19472.5,19473.25,19473.0,19479.25,19466.25,19477.0,19475.5,19482.25,19466.25,19479.25,True,False,False,19466.25,14.75,True,False,14.75,13.0
2025-04-28 07:25:00,bearish,7.0,19492.25,19513.5,19492.0,19508.5,19508.75,19514.5,19505.75,19510.75,19510.25,19527.75,19509.5,19525.5,False,False,False,19514.5,33.5,False,True,0.0,11.0
2025-04-28 07:35:00,bearish,7.0,19510.25,19527.75,19509.5,19525.5,19525.25,19533.75,19520.25,19521.75,19521.25,19523.5,19513.25,19518.75,True,False,False,19533.75,9.25,True,False,9.25,15.0
2025-04-28 09:00:00,bearish,9.0,19540.0,19554.25,19531.25,19550.25,19551.25,19556.5,19546.75,19549.75,19550.5,19558.25,19548.0,19556.5,False,False,False,19556.5,25.25,False,True,0.0,0.0
2025-04-28 09:40:00,bearish,9.0,19495.0,19599.25,19491.25,19597.75,19597.5,19623.0,19559.5,19586.5,19587.25,19590.5,19535.5,19540.0,True,False,False,19623.0,48.75,True,False,48.75,83.0
2025-04-28 10:25:00,bullish,10.0,19536.25,19539.25,19480.75,19489.75,19489.25,19498.25,19446.25,19488.75,19489.25,19526.75,19483.0,19518.75,True,False,False,19446.25,20.5,True,False,20.5,72.5
2025-04-28 12:30:00,bearish,12.0,19282.0,19317.75,19280.75,19302.0,19301.5,19328.75,19293.0,19316.5,19317.0,19335.25,19309.75,19329.0,False,False,False,19328.75,48.25,False,True,0.0,0.25
2025-04-28 12:50:00,bullish,12.0,19352.75,19354.75,19310.0,19315.5,19315.75,19320.75,19291.5,19318.0,19317.0,19333.25,19306.75,19316.25,True,False,False,19291.5,38.5,False,True,0.0,24.75
2025-04-28 16:00:00,bullish,16.0,19524.25,19526.75,19490.25,19497.25,19497.25,19500.5,19488.75,19497.25,19497.0,19497.0,19485.25,19486.75,False,False,False,19488.75,40.0,False,True,0.0,2.0
2025-04-28 18:10:00,bullish,18.0,19487.75,19490.25,19465.75,19470.25,19469.25,19474.25,19463.75,19467.5,19467.0,19468.25,19455.5,19467.0,False,False,False,19463.75,23.25,False,True,0.0,3.25
2025-04-28 18:15:00,bullish,18.0,19469.25,19474.25,19463.75,19467.5,19467.0,19468.25,19455.5,19467.0,19466.5,19470.5,19464.75,19468.5,True,False,True,19455.5,5.75,True,False,5.75,13.0
2025-04-28 19:15:00,bullish,19.0,19506.0,19522.5,19494.75,19498.25,19497.75,19501.0,19492.5,19496.25,19497.75,19515.0,19497.25,19508.0,True,False,True,19492.5,14.5,True,False,14.5,15.5
2025-04-28 21:25:00,bearish,21.0,19546.0,19558.25,19546.0,19554.25,19553.25,19562.0,19551.75,19556.5,19556.25,19559.5,19554.25,19558.25,False,False,False,19562.0,12.25,False,True,0.0,3.75
2025-04-28 21:45:00,bearish,21.0,19581.75,19596.5,19581.25,19593.25,19593.25,19598.25,19588.25,19588.25,19588.0,19600.0,19587.5,19594.25,True,False,False,19598.25,13.0,False,True,0.0,4.0
2025-04-28 23:10:00,bullish,23.0,19583.5,19591.0,19571.0,19575.5,19575.0,19577.0,19565.75,19571.5,19571.0,19585.75,19569.25,19580.75,True,False,True,19565.75,10.25,False,True,0.0,15.0
2025-04-29 01:10:00,bullish,1.0,19568.5,19569.0,19556.25,19560.0,19559.5,19562.25,19555.0,19557.5,19557.25,19557.25,19535.25,19553.25,False,False,False,19555.0,15.75,False,True,0.0,1.75
2025-04-29 01:25:00,bullish,1.0,19552.0,19555.25,19537.5,19543.0,19542.0,19546.5,19530.0,19543.75,19543.5,19554.25,19541.25,19549.75,True,False,True,19530.0,5.5,False,True,0.0,19.75
2025-04-29 06:30:00,bullish,6.0,19576.5,19576.75,19517.0,19518.25,19518.25,19536.25,19516.5,19520.75,19519.5,19526.75,19514.5,19519.0,False,False,False,19516.5,57.75,False,True,0.0,2.5
2025-04-29 07:15:00,bearish,7.0,19504.75,19523.0,19504.75,19521.0,19521.5,19526.25,19516.0,19521.75,19520.25,19521.25,19508.25,19513.5,True,False,False,19526.25,8.75,False,True,0.0,12.75
2025-04-29 09:45:00,bearish,9.0,19472.75,19526.75,19469.0,19516.25,19515.25,19546.0,19495.0,19510.75,19511.0,19530.0,19490.0,19506.25,True,False,False,19546.0,37.25,True,False,37.25,39.75
2025-04-29 10:20:00,bullish,10.0,19544.5,19551.0,19493.5,19505.5,19504.5,19507.75,19474.0,19496.0,19496.75,19536.25,19492.0,19533.75,True,False,False,19474.0,17.25,True,False,17.25,59.75
2025-04-29 12:15:00,bullish,12.0,19590.0,19591.25,19551.25,19556.25,19555.75,19568.5,19547.5,19562.25,19562.5,19569.75,19549.75,19565.5,True,False,False,19547.5,25.75,False,True,0.0,18.0
2025-04-29 13:45:00,bearish,13.0,19604.25,19661.25,19594.75,19653.5,19653.75,19666.0,19633.5,19651.5,19651.75,19667.5,19649.0,19656.0,False,False,False,19666.0,61.25,False,True,0.0,10.0
2025-04-29 14:05:00,bullish,14.0,19678.75,19684.25,19653.5,19665.5,19665.25,19667.75,19650.0,19663.5,19663.75,19682.75,19658.75,19660.0,True,False,True,19650.0,24.25,False,True,0.0,10.0
2025-04-29 14:45:00,bullish,14.0,19677.5,19678.25,19656.0,19662.25,19662.75,19668.0,19642.25,19660.25,19660.75,19668.5,19641.0,19646.25,True,False,False,19642.25,32.0,False,True,0.0,4.0
2025-04-29 15:35:00,bullish,15.0,19651.25,19656.75,19625.5,19637.5,19637.75,19642.5,19615.0,19631.25,19632.25,19666.0,19620.5,19662.75,True,True,True,19615.0,-6.0,True,False,-6.0,47.75
2025-04-29 15:45:00,bearish,15.0,19632.25,19666.0,19620.5,19662.75,19662.0,19682.5,19658.75,19662.5,19663.5,19670.0,19630.25,19645.5,True,False,True,19682.5,25.0,True,False,25.0,37.0
2025-04-29 16:05:00,bullish,16.0,19644.75,19644.75,19630.5,19635.0,19635.0,19637.5,19616.5,19631.5,19632.5,19636.0,19625.25,19629.75,False,False,False,19616.5,15.0,False,True,0.0,13.25
2025-04-29 18:00:00,bullish,18.0,19599.75,19599.75,19576.75,19578.75,19578.0,19585.75,19575.0,19584.25,19585.5,19606.25,19581.25,19603.75,True,True,True,19575.0,-4.0,True,False,-4.0,28.75
2025-04-29 18:10:00,bearish,18.0,19585.5,19606.25,19581.25,19603.75,19602.25,19611.75,19595.0,19595.5,19594.75,19598.5,19581.75,19587.0,True,False,True,19611.75,5.75,True,False,5.75,24.75
2025-04-29 18:40:00,bearish,18.0,19575.5,19582.0,19573.25,19580.25,19579.25,19588.0,19578.0,19580.75,19580.0,19583.5,19578.5,19578.5,False,False,False,19588.0,5.25,True,False,5.25,9.5
2025-04-29 19:35:00,bearish,19.0,19564.25,19571.75,19563.25,19569.0,19567.75,19574.5,19567.75,19570.75,19570.0,19572.0,19561.75,19568.5,True,True,True,19574.5,5.25,True,False,5.25,6.0
2025-04-29 20:05:00,bearish,20.0,19550.75,19584.25,19548.25,19581.75,19581.75,19584.5,19571.0,19572.0,19572.25,19574.0,19552.5,19557.5,True,False,False,19584.5,9.25,True,False,9.25,27.0
2025-04-29 20:30:00,bearish,20.0,19555.0,19565.5,19545.75,19564.0,19564.25,19568.75,19560.5,19562.75,19562.75,19562.75,19552.75,19555.75,True,False,True,19568.75,10.0,True,False,10.0,13.0
2025-04-29 20:45:00,bullish,20.0,19555.0,19556.0,19523.75,19526.75,19526.5,19530.0,19519.75,19525.75,19524.75,19532.5,19518.75,19531.25,True,False,False,19519.75,24.75,False,True,0.0,11.5
2025-04-29 21:50:00,bearish,21.0,19507.75,19515.5,19506.0,19514.5,19515.25,19518.25,19512.0,19513.25,19513.25,19524.75,19508.75,19514.0,True,False,False,19518.25,8.0,False,True,0.0,4.25
2025-04-29 22:05:00,bearish,22.0,19514.5,19523.0,19512.0,19521.25,19522.0,19528.5,19519.0,19519.5,19519.0,19527.75,19518.0,19521.25,True,False,False,19528.5,9.25,True,False,9.25,7.25
2025-04-29 22:45:00,bullish,22.0,19525.5,19526.0,19517.5,19518.5,19518.0,19520.5,19516.5,19519.0,19517.75,19517.75,19506.5,19509.25,False,False,False,19516.5,16.75,False,True,0.0,7.25
2025-04-30 00:30:00,bullish,0.0,19527.75,19527.75,19516.75,19521.5,19521.75,19522.25,19515.0,19518.0,19518.75,19524.0,19518.25,19521.75,True,False,False,19515.0,6.0,False,True,0.0,6.75
2025-04-30 03:20:00,bearish,3.0,19582.5,19593.25,19573.75,19586.5,19586.5,19595.0,19585.0,19590.0,19590.0,19594.5,19580.5,19587.0,True,False,True,19595.0,13.25,True,False,13.25,8.0
2025-04-30 04:30:00,bullish,4.0,19582.0,19582.0,19567.25,19572.5,19572.25,19574.75,19564.5,19572.75,19572.5,19587.25,19571.75,19586.0,True,True,True,19564.5,-4.0,True,False,-4.0,21.5
2025-04-30 05:45:00,bullish,5.0,19603.25,19605.5,19590.5,19592.25,19592.75,19595.0,19589.25,19590.75,19591.5,19592.25,19587.5,19588.75,False,False,False,19589.25,16.75,False,True,0.0,0.5
2025-04-30 06:45:00,bearish,6.0,19552.0,19556.25,19546.5,19555.25,19555.75,19563.25,19554.0,19555.5,19556.5,19572.0,19554.0,19570.75,True,False,False,19563.25,24.25,False,True,0.0,7.5
2025-04-30 08:05:00,bullish,8.0,19525.0,19525.0,19496.75,19502.75,19502.5,19505.25,19492.5,19499.0,19498.5,19498.5,19461.75,19467.75,False,False,False,19492.5,57.25,False,True,0.0,24.75
2025-04-30 08:40:00,bullish,8.0,19336.0,19341.0,19284.25,19302.5,19302.75,19302.75,19257.5,19285.0,19283.5,19295.0,19259.25,19283.75,False,False,False,19257.5,57.25,False,True,0.0,26.25
2025-04-30 11:05:00,bearish,11.0,19364.25,19397.75,19352.25,19388.75,19388.5,19405.75,19378.5,19388.25,19388.5,19414.5,19383.0,19401.5,False,False,False,19405.75,49.25,False,True,0.0,4.25
2025-04-30 11:15:00,bearish,11.0,19388.5,19414.5,19383.0,19401.5,19401.5,19439.0,19395.5,19397.0,19397.25,19425.25,19379.25,19413.0,True,True,True,19439.0,30.0,False,True,0.0,26.0
2025-04-30 12:20:00,bullish,12.0,19415.0,19420.75,19384.25,19388.25,19387.25,19398.5,19370.25,19385.75,19386.0,19390.0,19360.0,19366.5,False,False,False,19370.25,54.25,True,False,54.25,3.75
2025-04-30 12:35:00,bearish,12.0,19366.25,19428.75,19356.75,19427.0,19426.5,19440.5,19414.0,19417.5,19418.25,19428.25,19401.25,19412.5,True,False,False,19440.5,55.75,False,True,0.0,28.0
2025-04-30 13:15:00,bearish,13.0,19364.75,19408.25,19364.5,19399.25,19399.25,19411.5,19397.0,19404.75,19405.0,19462.75,19404.25,19456.75,False,False,False,19411.5,92.25,False,True,0.0,45.25
2025-04-30 13:30:00,bearish,13.0,19457.0,19491.75,19447.25,19490.5,19490.0,19509.0,19482.0,19483.0,19483.0,19502.75,19476.75,19500.25,True,False,False,19509.0,53.0,False,True,0.0,8.75
2025-04-30 14:35:00,bullish,14.0,19497.0,19497.25,19458.25,19461.0,19461.0,19475.25,19447.5,19459.75,19460.0,19524.25,19455.75,19515.25,True,True,True,19447.5,-18.0,True,False,-18.0,67.75
2025-04-30 14:45:00,bearish,14.0,19460.0,19524.25,19455.75,19515.25,19514.25,19529.5,19496.5,19499.25,19499.5,19515.0,19471.0,19474.25,True,False,False,19529.5,18.5,False,True,0.0,55.25
2025-04-30 15:00:00,bearish,15.0,19474.75,19511.25,19473.25,19502.0,19501.75,19513.75,19491.75,19496.75,19496.75,19521.25,19488.5,19519.25,True,False,False,19513.75,46.0,False,True,0.0,5.5
2025-04-30 15:50:00,bearish,15.0,19576.75,19679.25,19571.5,19658.25,19657.75,19715.75,19631.75,19642.5,19643.25,19742.75,19591.25,19689.75,True,False,False,19715.75,118.25,False,True,0.0,26.0
2025-04-30 16:05:00,bearish,16.0,19689.5,19790.0,19688.5,19763.25,19762.5,19794.75,19761.0,19768.5,19768.5,19782.0,19756.0,19779.0,True,False,False,19794.75,90.5,False,True,0.0,15.75
2025-04-30 16:35:00,bearish,16.0,19850.75,19874.5,19850.75,19868.25,19867.75,19880.0,19861.5,19863.75,19862.25,19864.25,19846.25,19852.5,True,True,True,19880.0,1.75,True,False,1.75,27.5
2025-04-30 18:05:00,bearish,18.0,19867.0,19928.5,19861.25,19922.5,19924.0,19936.0,19905.75,19914.5,19916.5,19926.75,19892.5,19907.5,True,False,False,19936.0,46.25,False,True,0.0,28.5
2025-04-30 18:55:00,bearish,18.0,19891.25,19906.0,19888.75,19903.25,19903.25,19913.5,19897.5,19902.75,19903.5,19905.0,19877.25,19879.75,True,True,True,19913.5,-9.0,True,False,-9.0,33.75
2025-04-30 19:05:00,bullish,19.0,19903.5,19905.0,19877.25,19879.75,19880.25,19890.25,19868.0,19880.75,19880.0,19895.0,19880.0,19884.25,True,False,False,19868.0,20.75,True,False,20.75,16.25
2025-04-30 20:00:00,bearish,20.0,19917.75,19935.5,19912.5,19932.25,19932.0,19938.0,19926.5,19931.5,19931.25,19935.75,19919.5,19932.0,True,False,False,19938.0,19.5,False,True,0.0,6.0
2025-04-30 21:05:00,bullish,21.0,19945.75,19945.75,19913.5,19914.75,19915.0,19930.0,19912.75,19923.5,19922.0,19934.25,19922.0,19929.25,True,False,False,19912.75,16.5,False,True,0.0,16.5
2025-04-30 21:10:00,bearish,21.0,19915.0,19930.0,19912.75,19923.5,19922.0,19934.25,19922.0,19929.25,19929.5,19938.25,19918.0,19924.0,True,False,False,19934.25,11.25,True,False,11.25,10.25
2025-04-30 21:30:00,bearish,21.0,19914.25,19926.25,19912.0,19921.5,19922.0,19930.25,19921.5,19923.0,19921.75,19931.5,19913.75,19929.75,True,False,True,19930.25,17.75,False,True,0.0,0.5
2025-04-30 21:55:00,bearish,21.0,19920.0,19931.0,19918.75,19929.0,19928.5,19932.0,19925.5,19929.0,19929.25,19932.0,19926.5,19929.0,False,False,False,19932.0,10.25,False,True,0.0,3.0
2025-04-30 22:50:00,bullish,22.0,19922.25,19922.25,19911.5,19913.5,19913.75,19915.0,19907.5,19913.75,19913.5,19930.0,19907.0,19926.0,True,True,True,19907.5,-3.75,True,False,-3.75,18.5
2025-04-30 23:00:00,bearish,23.0,19913.5,19930.0,19907.0,19926.0,19926.25,19934.5,19926.0,19926.0,19926.0,19931.75,19919.75,19928.5,True,False,False,19934.5,21.5,False,True,0.0,6.0
2025-05-01 00:05:00,bullish,0.0,19965.25,19967.25,19952.0,19955.0,19954.0,19958.25,19951.25,19954.25,19954.5,19954.5,19945.0,19953.5,False,False,False,19951.25,13.75,False,True,0.0,2.25
2025-05-01 02:40:00,bullish,2.0,19939.0,19943.75,19929.5,19931.75,19932.0,19935.25,19927.5,19932.5,19932.25,19938.0,19925.25,19930.25,True,False,False,19927.5,13.5,False,True,0.0,2.75
2025-05-01 06:25:00,bullish,6.0,20013.75,20013.75,19999.25,20004.25,20003.25,20005.0,19987.25,20000.25,20001.0,20001.5,19992.75,19993.5,False,False,False,19987.25,20.25,False,True,0.0,6.25
2025-05-01 07:00:00,bearish,7.0,20001.75,20020.5,19988.0,20019.0,20019.5,20023.75,20010.75,20019.5,20019.25,20026.5,20012.75,20019.25,False,False,False,20023.75,31.25,True,False,31.25,4.5
2025-05-01 09:05:00,bearish,9.0,19946.5,19974.25,19938.25,19970.0,19970.25,19982.25,19961.25,19968.25,19967.75,19987.5,19962.25,19986.25,False,False,False,19982.25,48.0,False,True,0.0,4.0
2025-05-01 10:00:00,bearish,10.0,19877.0,19950.0,19865.5,19909.5,19910.25,19954.75,19893.5,19902.5,19902.25,19934.75,19880.25,19926.75,True,False,False,19954.75,61.25,False,True,0.0,28.0
2025-05-01 10:35:00,bearish,10.0,20001.0,20030.75,19993.25,20028.25,20028.25,20046.75,20016.0,20019.75,20019.5,20052.0,20014.75,20048.75,True,False,False,20046.75,55.5,False,True,0.0,2.0
2025-05-01 14:05:00,bearish,14.0,19992.5,20034.25,19987.25,20028.5,20028.5,20039.0,20023.75,20028.0,20028.5,20044.75,20026.25,20037.75,False,False,False,20039.0,50.5,False,True,0.0,1.25
2025-05-01 14:20:00,bullish,14.0,20038.0,20038.5,20003.25,20004.25,20005.0,20019.5,19988.5,20017.75,20018.0,20029.5,20012.75,20024.25,True,False,False,19988.5,14.25,True,False,14.25,35.75
2025-05-01 16:00:00,bullish,16.0,19877.75,19923.0,19776.5,19777.75,19778.5,19795.0,19757.25,19781.0,19778.75,19810.0,19768.0,19805.25,True,False,False,19757.25,117.75,False,True,0.0,48.0
2025-05-01 16:15:00,bearish,16.0,19805.5,19850.5,19801.0,19841.0,19841.0,19857.75,19838.0,19846.75,19845.75,19848.0,19825.75,19835.25,True,False,False,19857.75,34.25,False,True,0.0,22.5
2025-05-01 16:30:00,bullish,16.0,19838.25,19875.0,19804.0,19815.5,19815.75,19823.5,19796.5,19809.25,19809.5,19813.75,19774.0,19774.25,False,False,False,19796.5,100.75,False,True,0.0,22.25
2025-05-01 16:45:00,bearish,16.0,19775.0,19807.75,19768.75,19799.75,19799.25,19808.25,19789.25,19805.0,19805.0,19808.25,19791.25,19799.0,False,False,False,19808.25,30.25,True,False,30.25,9.25
2025-05-01 18:00:00,bullish,18.0,19782.5,19797.0,19760.25,19764.75,19764.75,19773.25,19749.5,19771.25,19771.75,19789.5,19766.25,19785.75,True,False,True,19749.5,11.25,True,False,11.25,36.25
2025-05-01 18:40:00,bullish,18.0,19793.5,19797.0,19781.0,19788.25,19788.75,19789.0,19780.0,19785.25,19786.0,19792.5,19778.75,19786.5,True,False,False,19780.0,10.5,True,False,10.5,6.5
2025-05-01 20:45:00,bearish,20.0,19903.25,19966.0,19900.75,19960.75,19960.0,19968.75,19942.0,19955.75,19957.0,19961.0,19930.5,19943.25,True,False,False,19968.75,42.5,False,True,0.0,25.5
2025-05-01 21:00:00,bullish,21.0,19942.0,19944.75,19920.5,19922.75,19923.0,19929.75,19916.25,19929.5,19929.25,19944.75,19915.25,19941.0,True,True,True,19916.25,3.75,True,False,3.75,24.75
2025-05-01 21:25:00,bullish,21.0,19977.0,19977.25,19944.75,19950.0,19950.0,19961.25,19941.75,19954.25,19955.5,19971.0,19948.75,19965.25,True,False,False,19941.75,12.0,False,True,0.0,23.5
2025-05-01 23:35:00,bearish,23.0,19966.0,19977.5,19964.75,19973.25,19973.25,19987.0,19970.0,19971.0,19971.0,19977.75,19967.0,19976.75,True,False,False,19987.0,12.0,True,False,12.0,10.25
2025-05-01 23:45:00,bearish,23.0,19971.0,19977.75,19967.0,19976.75,19976.0,19980.75,19975.25,19976.25,19976.25,19981.0,19974.25,19978.0,True,False,False,19980.75,11.0,True,False,11.0,2.75
2025-05-02 00:20:00,bullish,0.0,19992.75,19995.0,19974.25,19974.5,19974.5,19976.75,19965.5,19976.5,19976.75,19977.0,19969.5,19972.25,True,False,False,19965.5,22.75,False,True,0.0,6.75
2025-05-02 01:20:00,bullish,1.0,19966.5,19968.25,19963.5,19964.75,19964.5,19965.5,19948.75,19964.5,19965.25,19976.0,19965.25,19967.25,True,True,True,19948.75,1.0,False,True,0.0,18.5
2025-05-02 01:35:00,bullish,1.0,19967.75,19967.75,19944.75,19946.25,19946.25,19951.75,19940.5,19949.75,19950.75,19970.25,19950.5,19951.5,True,True,True,19940.5,16.25,False,True,0.0,11.0
2025-05-02 01:40:00,bearish,1.0,19946.25,19951.75,19940.5,19949.75,19950.75,19970.25,19950.5,19951.5,19952.25,19958.75,19945.25,19945.75,True,False,True,19970.25,5.25,True,False,5.25,24.5
2025-05-02 02:40:00,bearish,2.0,19902.25,19918.75,19894.25,19915.75,19915.5,19923.5,19914.0,19916.0,19916.75,19929.0,19914.0,19923.5,True,False,False,19923.5,29.25,False,True,0.0,0.0
2025-05-02 03:45:00,bearish,3.0,19921.25,19938.75,19920.0,19935.5,19936.75,19944.0,19932.75,19935.25,19935.0,19935.0,19901.0,19903.0,True,True,True,19944.0,-17.0,True,False,-17.0,41.0
2025-05-02 05:40:00,bearish,5.0,19898.5,19928.5,19898.5,19921.0,19921.25,19930.75,19912.75,19924.0,19925.25,19934.0,19913.75,19916.25,False,False,False,19930.75,17.75,False,True,0.0,14.5
2025-05-02 06:05:00,bearish,6.0,19922.25,19934.25,19921.75,19930.25,19931.75,19934.75,19927.5,19933.75,19934.0,19941.75,19931.75,19940.25,False,False,False,19934.75,18.5,False,True,0.0,5.5
2025-05-02 06:35:00,bullish,6.0,19951.75,19954.75,19929.0,19930.25,19931.75,19934.5,19925.75,19932.75,19932.0,19937.75,19926.0,19935.0,True,False,False,19925.75,19.75,False,True,0.0,9.25
2025-05-02 07:20:00,bullish,7.0,19949.0,19958.0,19929.75,19937.5,19937.25,19940.0,19929.5,19932.25,19933.0,19936.5,19910.25,19913.75,False,False,False,19929.5,44.25,False,True,0.0,15.75
2025-05-02 07:30:00,bullish,7.0,19933.0,19936.5,19910.25,19913.75,19912.75,19918.5,19901.5,19914.25,19914.5,19926.5,19913.25,19923.75,True,False,False,19901.5,12.75,True,False,12.75,22.25
2025-05-02 10:00:00,bearish,10.0,20073.0,20137.75,20062.0,20109.0,20109.0,20138.75,20109.0,20131.0,20130.75,20152.75,20116.0,20150.25,False,False,False,20138.75,88.25,False,True,0.0,11.5
2025-05-02 10:10:00,bearish,10.0,20130.75,20152.75,20116.0,20150.25,20150.5,20174.0,20144.5,20147.5,20147.75,20148.0,20112.5,20142.75,True,True,True,20174.0,26.75,False,True,0.0,31.25
2025-05-02 13:05:00,bullish,13.0,20238.75,20245.75,20214.5,20215.75,20217.0,20223.5,20204.25,20216.25,20216.25,20221.25,20197.5,20207.5,False,False,False,20204.25,38.25,False,True,0.0,3.25
2025-05-02 14:45:00,bullish,14.0,20260.75,20264.25,20208.75,20212.25,20212.0,20234.25,20198.75,20229.0,20228.5,20235.75,20210.25,20221.25,True,False,False,20198.75,43.0,False,True,0.0,22.5
2025-05-04 18:40:00,bullish,18.0,20138.5,20140.75,20113.0,20116.0,20116.0,20122.0,20110.25,20120.5,20120.0,20124.0,20108.25,20112.25,True,False,False,20110.25,28.5,False,True,0.0,2.0
2025-05-04 19:25:00,bullish,19.0,20107.25,20108.0,20096.25,20099.0,20098.0,20102.5,20087.25,20101.0,20101.25,20106.25,20085.25,20087.5,True,False,False,20087.25,20.5,False,True,0.0,0.25
2025-05-04 19:40:00,bullish,19.0,20089.25,20092.5,20069.0,20071.0,20071.25,20076.5,20052.5,20070.5,20071.75,20089.5,20070.0,20087.75,True,False,True,20052.5,4.75,True,False,4.75,35.25
2025-05-04 21:05:00,bullish,21.0,20087.25,20087.5,20071.25,20074.0,20074.5,20077.75,20067.0,20074.25,20074.5,20081.25,20073.75,20076.75,True,False,False,20067.0,10.75,False,True,0.0,9.75
2025-05-04 21:50:00,bullish,21.0,20022.0,20022.75,19995.25,20007.5,20007.0,20007.75,19991.5,20004.0,20003.75,20016.5,19996.5,20009.5,True,False,False,19991.5,13.25,True,False,13.25,18.0
2025-05-04 22:15:00,bearish,22.0,20023.0,20044.0,20021.25,20042.25,20041.75,20045.0,20033.5,20038.25,20038.5,20041.5,20036.25,20040.5,False,False,False,20045.0,19.25,False,True,0.0,4.5
2025-05-04 23:05:00,bearish,23.0,20031.75,20039.25,20030.5,20035.75,20034.25,20048.75,20034.0,20036.25,20035.75,20035.75,20022.5,20034.25,True,True,True,20048.75,3.75,True,False,3.75,14.5
2025-05-04 23:35:00,bearish,23.0,20032.0,20060.5,20029.5,20060.25,20060.75,20073.75,20056.25,20058.0,20058.0,20058.75,20047.25,20056.0,True,False,False,20073.75,26.5,True,False,26.5,17.75
2025-05-05 00:35:00,bullish,0.0,20050.0,20052.5,20042.5,20048.0,20046.25,20048.5,20041.25,20047.75,20047.5,20054.25,20040.0,20044.25,True,True,True,20041.25,8.25,False,True,0.0,3.0
2025-05-05 01:00:00,bearish,1.0,20037.75,20061.75,20037.75,20058.5,20058.5,20067.0,20050.25,20056.0,20055.0,20069.0,20053.75,20061.0,False,False,False,20067.0,23.25,False,True,0.0,6.0
2025-05-05 02:15:00,bullish,2.0,20080.0,20082.0,20071.25,20074.5,20074.75,20076.5,20066.25,20074.75,20074.5,20080.75,20069.75,20079.0,True,False,True,20066.25,3.0,True,False,3.0,12.75
